provider,case_id,ticker,fiscal_year,fiscal_quarter,asset_type,discovery_status,raw_download_allowed,license_config_ref,training_allowed,notes
aiera,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,omc_2025_q4,OMC,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,eqt_2025_q4,EQT,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,crm_2025_q4,CRM,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,uber_2025_q4,UBER,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
earningscall,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
quartr,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
aiera,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
fmp,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
api_ninjas,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,NOT_CONFIGURED,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
sec_edgar,rddt_2025_q4,RDDT,2025,Q4,transcript_or_audio_metadata,CONFIGURED_METADATA_ONLY,false,,false,metadata-only discovery; raw pull blocked unless key/license/raw Desktop guardrails pass
