candidate_id,case_id,text,weak_label,confidence,noise_flag,priority_score,priority_reason,review_decision,final_label
opp_account_confirm_owners_001,sample_account_management,I'll confirm owners today and schedule a renewal review next week,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_account_followthrough_seed_001,sample_emotion_cases,Thank you for the recovery plan. We appreciate the follow-through and that works for our renewal review.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_account_followthrough_seed_001,sample_emotion_cases,Thank you for the recovery plan. We appreciate the follow-through and that works for our renewal review.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_account_named_owners_001,account_management_realistic,will send named owners this afternoon with a renewal review for next Tuesday.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_account_named_owners_001,account_management_realistic,will send named owners this afternoon with a renewal review for next Tuesday.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_sales_pilot_interest_001,sample_sales,We're interested in a pilot next month,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_sales_plan_commitment_001,sample_sales,"I can send a pilot plan, pricing options, and a proposal by Tuesday",opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_sales_procurement_path_001,sample_sales,we can bring procurement in next week.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_sales_procurement_path_001,sample_sales,we can bring procurement in next week.,,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
opp_sales_security_packet_001,sample_sales,I can include the security packet for procurement.,opportunity_commitment,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_reduce_seats_001,account_management_realistic,"Our renewal is 30 days out, two onboarding issues are still unresolved, and leadership is asking whether we should reduce seats if support does not stabilize.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_unresolved_001,sample_account_management,we're still dealing with two unresolved onboarding issues from the launch.,risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_unresolved_001,sample_account_management,we're still dealing with two unresolved onboarding issues from the launch.,,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_vendor_risk_001,sample_account_management,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_vendor_risk_001,sample_account_management,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_account_vendor_risk_001,sample_account_management,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_sales_procurement_block_001,sales_calls_realistic,"That feels vague. Without a concrete next step, security packet, and discount range, procurement will not move this week.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_sales_procurement_block_001,sales_calls_realistic,"That feels vague. Without a concrete next step, security packet, and discount range, procurement will not move this week.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_deflection_001,sample_support,Refund timing sits with another team,risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_deflection_001,sample_support,Refund timing sits with another team,risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_deflection_001,sample_support,Refund timing sits with another team,,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_dispute_001,support_tickets_realistic,"That does not solve it. The failed resolution has been open since Monday, the card ending 1111 was charged twice, and if this slips again we will escalate the dispute.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_escalation_001,sample_support,"That still doesn't answer the question. I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_refund_delay_001,sample_support,"Hi, I'm honestly pretty frustrated. Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.",risk_friction,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
risk_support_refund_delay_001,sample_support,"Hi, I'm honestly pretty frustrated. Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.",,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
unc_sales_probably_001,sales_calls_realistic,We can probably work something out on pricing,uncertainty_hedging,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
unc_sales_probably_001,sales_calls_realistic,We can probably work something out on pricing,,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
unc_sales_unknown_after_pilot_001,sales_calls_realistic,I still do not know what happens after the pilot.,uncertainty_hedging,0.0,,4,high_business_context;low_confidence;duplicate_flagged,,
candidate_0008,sample_emotion_cases,This pricing change is ridiculous and it feels unacceptable to spring it on us a day before signature.,risk_friction,0.9,,3,high_business_context,,
candidate_0016,sample_emotion_cases,We appreciate the follow-through and that works for our renewal review.,risk_friction,0.6,,3,high_business_context,,
candidate_0017,sample_emotion_cases,"For reference, the current status is that procurement is scheduled for next Tuesday and the legal review is still open.",risk_friction,0.6,,3,high_business_context,,
candidate_0018,sample_emotion_cases,Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder.,risk_friction,0.6,,3,high_business_context,,
candidate_0021,sample_emotion_cases,We're worried the migration might slip into quarter close and could impact the renewal if the issue remains open.,risk_friction,0.6,,3,high_business_context,,
candidate_0031,account_management_realistic,"Realistic synthetic account-management conversation with renewal risk, unresolved issues, and conditional expansion upside.",risk_friction,0.6,,3,high_business_context,,
candidate_0032,account_management_realistic,"Realistic synthetic account-management conversation with renewal risk, unresolved issues",risk_friction,0.6,,3,high_business_context,,
candidate_0035,sales_calls_realistic,and I still do not know what happens after the pilot.,opportunity_commitment,0.6,,3,high_business_context,,
candidate_0036,sales_calls_realistic,We can probably work something out on pricing and I can send more details later once I regroup with the team.,risk_friction,0.6,,3,high_business_context,,
candidate_0037,sales_calls_realistic,"Without a concrete next step, security packet, and discount range, procurement will not move this week.",opportunity_commitment,0.6,,3,high_business_context,,
candidate_0040,sales_calls_realistic,"Realistic synthetic sales call with pricing objection, competitor pressure, and weak next-step clarity.",risk_friction,0.6,,3,high_business_context,,
candidate_0041,sales_calls_realistic,"Realistic synthetic sales call with pricing objection, competitor pressure",risk_friction,0.6,,3,high_business_context,,
candidate_0048,support_tickets_realistic,"The failed resolution has been open since Monday, the card ending 1111 was charged twice, and if this slips again we will escalate the dispute.",risk_friction,0.6,,3,high_business_context,,
candidate_0055,sample_account_management,Our renewal is in about 45 days,risk_friction,0.6,,3,high_business_context,,
candidate_0063,sample_account_management,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure, and expansion upside.",risk_friction,0.6,,3,high_business_context,,
candidate_0064,sample_account_management,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure",risk_friction,0.6,,3,high_business_context,,
candidate_0065,sample_sales,"I can walk through the pilot scope, rollout plan, and how teams usually evaluate the workflow.",opportunity_commitment,0.6,,3,high_business_context,,
candidate_0066,sample_sales,"I can walk through the pilot scope, rollout plan",opportunity_commitment,0.6,,3,high_business_context,,
candidate_0068,sample_sales,We're interested in a pilot next month if the security review goes well and the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.6,,3,high_business_context,,
candidate_0077,sample_sales,"If the discount works and security signs off, we can bring procurement in next week.",risk_friction,0.6,,3,high_business_context,,
candidate_0078,sample_sales,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions, and a concrete next step.",risk_friction,0.6,,3,high_business_context,,
candidate_0079,sample_sales,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions",risk_friction,0.6,,3,high_business_context,,
candidate_0082,sample_support,Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.,neutral,0.6,,3,high_business_context,,
candidate_0083,sample_support,"Refund timing sits with another team, so please refer to the billing FAQ for now while we look into it on our side.",risk_friction,0.6,,3,high_business_context,,
candidate_0087,sample_support,"I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",risk_friction,0.9,,3,high_business_context,,
candidate_0091,sample_support,"Tiny deterministic support escalation example with frustration, deflection, unresolved status, and escalation risk.",risk_friction,0.6,,3,high_business_context,,
candidate_0092,sample_support,"Tiny deterministic support escalation example with frustration, deflection, unresolved status",risk_friction,0.6,,3,high_business_context,,
candidate_0093,account_management_demo_output,"...tay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,3,high_business_context,,
candidate_0094,account_management_demo_output,Customer language indicates possible churn or seat reduction risk.,neutral,0.6,,3,high_business_context,,
candidate_0096,account_management_demo_output,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from t...",risk_friction,0.9,,3,high_business_context,,
candidate_0097,account_management_demo_output,and we're still dealing with two unresolved onboarding issues from t...,risk_friction,0.6,,3,high_business_context,,
candidate_0098,account_management_demo_output,"...f these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,3,high_business_context,,
candidate_0099,account_management_demo_output,"...s in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",risk_friction,0.6,,3,high_business_context,,
candidate_0101,account_management_demo_output,Customer sentiment skews negative alongside churn or renewal risk cues.,risk_friction,0.6,,3,high_business_context,,
candidate_0106,account_management_demo_output,...m owners today and schedule a renewal review next week so we can decide whether expansion is still realistic.,opportunity_commitment,0.9,,3,high_business_context,,
candidate_0113,buyer_one_pager,"Teams already have transcripts, QA notes, CRM exports, and call recordings, but managers still lose time manually skimming conversations to find risk, coaching moments, and missed follow-up.",neutral,0.6,,3,high_business_context,,
candidate_0115,buyer_one_pager,"but managers still lose time manually skimming conversations to find risk, coaching moments",neutral,0.6,,3,high_business_context,,
candidate_0121,buyer_one_pager,"Support: deflection, low directness, frustration, escalation risk, resolution clarity",neutral,0.6,,3,high_business_context,,
candidate_0122,buyer_one_pager,"Sales: buyer intent, objections, pricing pressure, competitor mentions, next-step clarity",risk_friction,0.6,,3,high_business_context,,
candidate_0123,buyer_one_pager,"Account management: churn risk, renewal concern, unresolved issues, commitment clarity, expansion opportunity",risk_friction,0.9,,3,high_business_context,,
candidate_0127,buyer_one_pager,teams can pilot quickly without adding black-box AI risk,opportunity_commitment,0.6,,3,high_business_context,,
candidate_0132,buyer_one_pager,sales managers who want fast deal-risk readouts from call transcripts,neutral,0.6,,3,high_business_context,,
candidate_0133,buyer_one_pager,customer success and account-management leaders watching renewals and expansions,neutral,0.6,,3,high_business_context,,
candidate_0142,demo_report,"A customer follows up on an overdue refund tied to an open ticket, the agent deflects to billing and a FAQ, the issue remains unresolved, and the customer threatens escalation and a charge dispute.",risk_friction,0.6,,3,high_business_context,,
candidate_0143,demo_report,"A customer follows up on an overdue refund tied to an open ticket, the agent deflects to billing and a FAQ, the issue remains unresolved",risk_friction,0.6,,3,high_business_context,,
candidate_0145,demo_report,"""Refund timing sits with another team, so please refer to the billing FAQ for now...""",risk_friction,0.6,,3,high_business_context,,
candidate_0148,demo_report,"""...if this is still unresolved today I'll escalate it to your manager and dispute the charge.""",risk_friction,0.9,,3,high_business_context,,
candidate_0151,demo_report,"For a support QA lead, it narrows review to a vague, deflective exchange with clear customer frustration and unresolved ownership.",risk_friction,0.6,,3,high_business_context,,
candidate_0152,demo_report,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom, and signals procurement involvement if the next step goes well.",risk_friction,0.9,,3,high_business_context,,
candidate_0153,demo_report,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom",risk_friction,0.9,,3,high_business_context,,
candidate_0154,demo_report,and signals procurement involvement if the next step goes well.,opportunity_commitment,0.6,,3,high_business_context,,
candidate_0155,demo_report,"""We're interested in a pilot next month if the security review goes well...""",opportunity_commitment,0.6,,3,high_business_context,,
candidate_0157,demo_report,"""I can send a pilot plan, pricing options, and a proposal by Tuesday...""",opportunity_commitment,0.9,,3,high_business_context,,
candidate_0162,demo_report,"An existing customer is approaching renewal with unresolved onboarding issues, warns that seats may be cut or the vendor replaced, but also suggests possible expansion if stability improves.",risk_friction,0.6,,3,high_business_context,,
candidate_0163,demo_report,"An existing customer is approaching renewal with unresolved onboarding issues, warns that seats may be cut or the vendor replaced",risk_friction,0.6,,3,high_business_context,,
candidate_0165,demo_report,"""Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues...""",risk_friction,0.9,,3,high_business_context,,
candidate_0166,demo_report,"and we're still dealing with two unresolved onboarding issues...""",risk_friction,0.6,,3,high_business_context,,
candidate_0167,demo_report,"""...we may cut seats, delay the renewal, or look at another vendor.""",risk_friction,0.9,,3,high_business_context,,
candidate_0170,demo_report,This would have improved customer-success review focus by showing both downside risk and upside potential in the same call.,neutral,0.6,,3,high_business_context,,
candidate_0188,polished_examples,detected review state: unresolved billing issue with escalation risk,risk_friction,0.6,,3,high_business_context,,
candidate_0191,polished_examples,"""Refund timing sits with another team, so I can't change it here.""",risk_friction,0.6,,3,high_business_context,,
candidate_0200,polished_examples,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk, without relying on a broad summary or unsupported certainty claims.",neutral,0.6,,3,high_business_context,,
candidate_0201,polished_examples,"It gives a reviewer a compact, auditable explanation of why the conversation suggests service risk",neutral,0.6,,3,high_business_context,,
candidate_0203,polished_examples,"A prospective buyer is interested in moving forward, but raises pricing pressure, compares the product to a competitor, and leaves the next step weaker than ideal.",risk_friction,0.6,,3,high_business_context,,
candidate_0205,polished_examples,"but raises pricing pressure, compares the product to a competitor",risk_friction,0.6,,3,high_business_context,,
candidate_0207,polished_examples,detected review state: active deal motion with pricing and competitive pressure,risk_friction,0.6,,3,high_business_context,,
candidate_0208,polished_examples,output style: deterministic opportunity/risk flags with transcript evidence,neutral,0.6,,3,high_business_context,,
candidate_0212,polished_examples,"Tighten the next-step commitment, answer the pricing objection directly, and equip the rep with a concrete competitor comparison for the next review.",risk_friction,0.6,,3,high_business_context,,
candidate_0213,polished_examples,"Tighten the next-step commitment, answer the pricing objection directly",risk_friction,0.6,,3,high_business_context,,
candidate_0221,sales_demo_output,Buyer raised pricing or budget concerns.,risk_friction,0.6,,3,high_business_context,,
candidate_0226,sales_demo_output,We're interested in a pilot next month if the security review goes well and the onboarding looks lighter than what we...,opportunity_commitment,0.6,,3,high_business_context,,
candidate_0227,sales_demo_output,"...urity signs off, we can bring procurement in next week.",opportunity_commitment,0.6,,3,high_business_context,,
candidate_0233,support_demo_output,...s still unresolved today I'll escalate it to your manager and dispute the charge.,risk_friction,0.9,,3,high_business_context,,
candidate_0243,demo_index,"account management: `account_churn_risk, account_renewal_risk, account_unresolved_issues, account_negative_sentiment, account_expansion_opportunity, account_commitment_defined`",neutral,0.6,,3,high_business_context,,
candidate_0246,demo_index,Optional transformer benchmark not run because dependency/model cache availability could not be confirmed quickly without risking a slow demo pass.,uncertainty_hedging,0.6,,3,high_business_context,,
candidate_0252,pii_redacted_support_output,"...rged twice, and if this slips again we will escalate the dispute.",risk_friction,0.6,,3,high_business_context,,
candidate_0253,pii_redacted_support_output,...d if this slips again we will escalate the dispute.,risk_friction,0.6,,3,high_business_context,,
candidate_0289,multimodal_feature_report,"Review hedged language against concrete dates, owners, and commitments.",neutral,0.6,,3,high_business_context,,
candidate_0293,multimodal_feature_report,Matched deterministic transcript cues: escalate.,risk_friction,0.6,,3,high_business_context,,
candidate_0297,multimodal_feature_report,"Matched deterministic transcript cues: escalate, dispute.",risk_friction,0.6,,3,high_business_context,,
candidate_0298,multimodal_feature_report,Escalate for human review if unresolved operational risk keeps increasing.,risk_friction,0.6,,3,high_business_context,,
candidate_0005,emotion_benchmark_manifest,Not a production benchmark or domain proof.,neutral,0.35,,2,low_confidence,,
candidate_0008,sample_emotion_cases,This pricing change is ridiculous and it feels unacceptable to spring it on us a day before signature.,risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0015,sample_emotion_cases,Thank you for the recovery plan.,opportunity_commitment,0.0,,2,low_confidence,,
candidate_0016,sample_emotion_cases,We appreciate the follow-through and that works for our renewal review.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0017,sample_emotion_cases,"For reference, the current status is that procurement is scheduled for next Tuesday and the legal review is still open.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0018,sample_emotion_cases,Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0021,sample_emotion_cases,We're worried the migration might slip into quarter close and could impact the renewal if the issue remains open.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0024,sample_emotion_cases,so please respond right away at [PHONE].,neutral,0.35,,2,low_confidence,,
candidate_0025,sample_emotion_cases,We need the revised order form by end of day because the customer deadline is before launch tomorrow.,neutral,0.0,,2,low_confidence,,
candidate_0026,account_management_realistic,"Our renewal is 30 days out, two onboarding issues are still unresolved, and leadership is asking whether we should reduce seats if support does not stabilize.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0026,account_management_realistic,"Our renewal is 30 days out, two onboarding issues are still unresolved, and leadership is asking whether we should reduce seats if support does not stabilize.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0027,account_management_realistic,"Our renewal is 30 days out, two onboarding issues are still unresolved",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0027,account_management_realistic,"Our renewal is 30 days out, two onboarding issues are still unresolved",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0029,account_management_realistic,I own the recovery plan and will send named owners this afternoon with a renewal review for next Tuesday.,opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0029,account_management_realistic,I own the recovery plan and will send named owners this afternoon with a renewal review for next Tuesday.,opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0030,account_management_realistic,"If the recovery plan lands and the integrations are fixed, we may still expand analytics seats later this quarter.",opportunity_commitment,0.0,,2,low_confidence,,
candidate_0031,account_management_realistic,"Realistic synthetic account-management conversation with renewal risk, unresolved issues, and conditional expansion upside.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0032,account_management_realistic,"Realistic synthetic account-management conversation with renewal risk, unresolved issues",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0033,sales_calls_realistic,"We're interested, but the enterprise price is higher than Zendesk and Intercom, and I still do not know what happens after the pilot.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0033,sales_calls_realistic,"We're interested, but the enterprise price is higher than Zendesk and Intercom, and I still do not know what happens after the pilot.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0034,sales_calls_realistic,but the enterprise price is higher than Zendesk and Intercom,risk_friction,0.0,,2,low_confidence,,
candidate_0035,sales_calls_realistic,and I still do not know what happens after the pilot.,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0036,sales_calls_realistic,We can probably work something out on pricing and I can send more details later once I regroup with the team.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0037,sales_calls_realistic,"Without a concrete next step, security packet, and discount range, procurement will not move this week.",opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0039,sales_calls_realistic,"and discount range, procurement will not move this week.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0039,sales_calls_realistic,"and discount range, procurement will not move this week.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0040,sales_calls_realistic,"Realistic synthetic sales call with pricing objection, competitor pressure, and weak next-step clarity.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0041,sales_calls_realistic,"Realistic synthetic sales call with pricing objection, competitor pressure",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0042,support_tickets_realistic,I'm frustrated that invoice 8842 still shows the wrong total and nobody has confirmed when the credit will post.,risk_friction,0.0,,2,low_confidence,,
candidate_0044,support_tickets_realistic,"Billing is still reviewing it, so please check the help center article for now while we wait for their response.",uncertainty_hedging,0.0,,2,low_confidence,,
candidate_0045,support_tickets_realistic,Billing is still reviewing it,neutral,0.35,,2,low_confidence,,
candidate_0046,support_tickets_realistic,so please check the help center article for now while we wait for their response.,uncertainty_hedging,0.0,,2,low_confidence,,
candidate_0047,support_tickets_realistic,That does not solve it.,neutral,0.35,,2,low_confidence,,
candidate_0048,support_tickets_realistic,"The failed resolution has been open since Monday, the card ending 1111 was charged twice, and if this slips again we will escalate the dispute.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0050,support_tickets_realistic,and if this slips again we will escalate the dispute.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0050,support_tickets_realistic,and if this slips again we will escalate the dispute.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0053,support_tickets_realistic,and synthetic PII for redaction validation.,neutral,0.35,,2,low_confidence,,
candidate_0054,sample_account_management,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0054,sample_account_management,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0055,sample_account_management,Our renewal is in about 45 days,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0056,sample_account_management,and we're still dealing with two unresolved onboarding issues from the launch.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0056,sample_account_management,and we're still dealing with two unresolved onboarding issues from the launch.,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0057,sample_account_management,I own the action items and will send a recovery plan by Friday with owners for each open item.,opportunity_commitment,0.0,,2,low_confidence,,
candidate_0059,sample_account_management,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0059,sample_account_management,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0060,sample_account_management,I'll confirm owners today and schedule a renewal review next week so we can decide whether expansion is still realistic.,opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0060,sample_account_management,I'll confirm owners today and schedule a renewal review next week so we can decide whether expansion is still realistic.,opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0061,sample_account_management,"Okay, but if this slips again finance will ask whether we should downgrade or switch.",risk_friction,0.0,,2,low_confidence,,
candidate_0062,sample_account_management,but if this slips again finance will ask whether we should downgrade or switch.,risk_friction,0.0,,2,low_confidence,,
candidate_0063,sample_account_management,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure, and expansion upside.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0064,sample_account_management,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0065,sample_sales,"I can walk through the pilot scope, rollout plan, and how teams usually evaluate the workflow.",opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0066,sample_sales,"I can walk through the pilot scope, rollout plan",opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0067,sample_sales,and how teams usually evaluate the workflow.,neutral,0.0,,2,low_confidence,,
candidate_0068,sample_sales,We're interested in a pilot next month if the security review goes well and the onboarding looks lighter than what we've seen before.,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0070,sample_sales,"The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",risk_friction,0.0,,2,low_confidence,,
candidate_0071,sample_sales,The seat cost feels expensive versus Zendesk,risk_friction,0.0,,2,low_confidence,,
candidate_0073,sample_sales,"I can send a pilot plan, pricing options, and a proposal by Tuesday, and I can include the security packet for procurement.",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0073,sample_sales,"I can send a pilot plan, pricing options, and a proposal by Tuesday, and I can include the security packet for procurement.",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0074,sample_sales,"I can send a pilot plan, pricing options",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0074,sample_sales,"I can send a pilot plan, pricing options",opportunity_commitment,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0075,sample_sales,and a proposal by Tuesday,opportunity_commitment,0.0,,2,low_confidence,,
candidate_0076,sample_sales,and I can include the security packet for procurement.,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0076,sample_sales,and I can include the security packet for procurement.,opportunity_commitment,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0077,sample_sales,"If the discount works and security signs off, we can bring procurement in next week.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0078,sample_sales,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions, and a concrete next step.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0079,sample_sales,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0082,sample_support,Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0083,sample_support,"Refund timing sits with another team, so please refer to the billing FAQ for now while we look into it on our side.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0084,sample_support,Refund timing sits with another team,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0084,sample_support,Refund timing sits with another team,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0085,sample_support,so please refer to the billing FAQ for now while we look into it on our side.,risk_friction,0.0,,2,low_confidence,,
candidate_0086,sample_support,That still doesn't answer the question.,neutral,0.35,,2,low_confidence,,
candidate_0087,sample_support,"I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0089,sample_support,and if this is still unresolved today I'll escalate it to your manager and dispute the charge.,risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0089,sample_support,and if this is still unresolved today I'll escalate it to your manager and dispute the charge.,risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0091,sample_support,"Tiny deterministic support escalation example with frustration, deflection, unresolved status, and escalation risk.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0092,sample_support,"Tiny deterministic support escalation example with frustration, deflection, unresolved status",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0093,account_management_demo_output,"...tay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0094,account_management_demo_output,Customer language indicates possible churn or seat reduction risk.,neutral,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0096,account_management_demo_output,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from t...",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0097,account_management_demo_output,and we're still dealing with two unresolved onboarding issues from t...,risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0098,account_management_demo_output,"...f these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",risk_friction,0.9,,2,high_business_context;duplicate_flagged,,
candidate_0099,account_management_demo_output,"...s in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",risk_friction,0.6,,2,high_business_context;duplicate_flagged,,
candidate_0100,account_management_demo_output,...s in about 45 days,neutral,0.35,,2,low_confidence,,
