candidate_id,source,source_row,case_id,weak_label,confidence,reason,text,noise_flag,duplicate_of
signal_labels_review_packet_paragraph_0037,data/nlp_research/review_packets/signal_labels_review_packet.md,37,signal_labels_review_packet,,0.0,,- text: I'm confused about which invoice version is final because the portal and the email summary do not match. - evidence_terms: confused; do not match - rationale: The utterance expresses concrete ambiguity about the current billing state. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0038,data/nlp_research/review_packets/signal_labels_review_packet.md,38,signal_labels_review_packet,,0.0,,- text: Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes. - evidence_terms: explain; don't understand; difference - rationale: The buyer explicitly asks for clarification because the commercial terms are unclear. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0039,data/nlp_research/review_packets/signal_labels_review_packet.md,39,signal_labels_review_packet,,0.0,,- text: I'm concerned the rollback plan still hasn't been confirmed. Please send the update to [EMAIL] when you have it. - evidence_terms: concerned; hasn't been confirmed - rationale: The speaker highlights an unconfirmed rollback plan and asks for follow-up. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0040,data/nlp_research/review_packets/signal_labels_review_packet.md,40,signal_labels_review_packet,,0.0,,"- text: Thanks for making time. I can walk through the pilot scope, rollout plan, and how teams usually evaluate the workflow. - evidence_terms: making time; pilot scope; rollout plan - rationale: This opening turn is mostly procedural and does not yet signal friction, uncertainty, or a commitment outcome. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,
signal_labels_review_packet_paragraph_0041,data/nlp_research/review_packets/signal_labels_review_packet.md,41,signal_labels_review_packet,,0.0,,- text: Thanks for making time. - evidence_terms: Thanks - rationale: This is a conversational opener without a clear directional signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0042,data/nlp_research/review_packets/signal_labels_review_packet.md,42,signal_labels_review_packet,,0.0,,"- text: For reference, the current status is that procurement is scheduled for next Tuesday and the legal review is still open. - evidence_terms: for reference; current status; scheduled for next Tuesday - rationale: The utterance is primarily a procedural status update rather than a directional judgment. - reviewer_label: - reviewer_confidence: - reviewer_notes:",,
signal_labels_review_packet_paragraph_0043,data/nlp_research/review_packets/signal_labels_review_packet.md,43,signal_labels_review_packet,,0.0,,- text: the current status is that procurement is scheduled for next Tuesday - evidence_terms: current status; scheduled for next Tuesday - rationale: This clause is a plain process update without clear friction or commitment strength on its own. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0044,data/nlp_research/review_packets/signal_labels_review_packet.md,44,signal_labels_review_packet,,0.0,,- text: Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder. - evidence_terms: update from finance; meeting starts; agenda is attached - rationale: This is an operational scheduling update rather than a risk or opportunity signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0045,data/nlp_research/review_packets/signal_labels_review_packet.md,45,signal_labels_review_packet,,0.0,,- text: Sharing the update from finance: - evidence_terms: update from finance - rationale: This intro clause is a context-setting status marker rather than a business signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0046,data/nlp_research/review_packets/signal_labels_review_packet.md,46,signal_labels_review_packet,,0.0,,- text: the meeting starts at 09:00 CET - evidence_terms: meeting starts at 09:00 CET - rationale: This is a scheduling fact without directional review meaning on its own. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0047,data/nlp_research/review_packets/signal_labels_review_packet.md,47,signal_labels_review_packet,,0.0,,- text: the agenda is attached in the renewal folder. - evidence_terms: agenda is attached - rationale: This is a purely operational document-reference clause. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0048,data/nlp_research/review_packets/signal_labels_review_packet.md,48,signal_labels_review_packet,,0.0,,- text: with a renewal review for next Tuesday. - evidence_terms: renewal review; next Tuesday - rationale: This isolated scheduling clause is useful as a neutral procedural example. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0049,data/nlp_research/review_packets/signal_labels_review_packet.md,49,signal_labels_review_packet,,0.0,,- text: Understood. - evidence_terms: Understood - rationale: This acknowledgement alone does not carry a directional signal. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
signal_labels_review_packet_paragraph_0050,data/nlp_research/review_packets/signal_labels_review_packet.md,50,signal_labels_review_packet,,0.0,,- text: the legal review is still open. - evidence_terms: legal review - rationale: This clause states process status without enough context to assign friction or commitment on its own. - reviewer_label: - reviewer_confidence: - reviewer_notes:,,
neut_account_status_agenda_001,data/nlp_research/second_review_priority_queue.csv,0,second_review_priority_queue,neutral,0.0,,the agenda is attached in the renewal folder.,,
neut_account_status_full_001,data/nlp_research/second_review_priority_queue.csv,1,second_review_priority_queue,neutral,0.0,,Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder.,,
opp_sales_security_review_path_001,data/nlp_research/second_review_priority_queue.csv,2,second_review_priority_queue,opportunity_commitment,0.0,,the onboarding looks lighter than what we've seen before.,,
unc_account_rollout_condition_001,data/nlp_research/second_review_priority_queue.csv,3,second_review_priority_queue,uncertainty_hedging,0.0,,If the rollout stabilizes this quarter,,
neut_account_status_meeting_001,data/nlp_research/second_review_priority_queue.csv,4,second_review_priority_queue,neutral,0.0,,the meeting starts at 09:00 CET,,
neut_sales_status_procurement_001,data/nlp_research/second_review_priority_queue.csv,5,second_review_priority_queue,neutral,0.0,,the current status is that procurement is scheduled for next Tuesday,,
risk_support_deflection_001,data/nlp_research/second_review_priority_queue.csv,6,second_review_priority_queue,risk_friction,0.0,,Refund timing sits with another team,,
unc_sales_discount_signoff_001,data/nlp_research/second_review_priority_queue.csv,7,second_review_priority_queue,uncertainty_hedging,0.0,,If the discount works and security signs off,,
unc_sales_probably_001,data/nlp_research/second_review_priority_queue.csv,8,second_review_priority_queue,uncertainty_hedging,0.0,,We can probably work something out on pricing,,
unc_support_confusion_seed_001,data/nlp_research/second_review_priority_queue.csv,9,second_review_priority_queue,uncertainty_hedging,0.0,,I'm confused about which invoice version is final because the portal and the email summary do not match.,,
opp_account_own_recovery_001,data/nlp_research/second_review_priority_queue.csv,10,second_review_priority_queue,opportunity_commitment,0.0,,I own the recovery plan,,
opp_sales_procurement_path_001,data/nlp_research/second_review_priority_queue.csv,11,second_review_priority_queue,opportunity_commitment,0.0,,we can bring procurement in next week.,,
risk_account_unresolved_001,data/nlp_research/second_review_priority_queue.csv,12,second_review_priority_queue,risk_friction,0.0,,we're still dealing with two unresolved onboarding issues from the launch.,,
risk_account_vendor_risk_001,data/nlp_research/second_review_priority_queue.csv,13,second_review_priority_queue,risk_friction,0.0,,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,
opp_account_recovery_plan_001,data/nlp_research/second_review_priority_queue.csv,14,second_review_priority_queue,opportunity_commitment,0.0,,I own the action items and will send a recovery plan by Friday with owners for each open item.,,
risk_support_refund_delay_001,data/nlp_research/second_review_priority_queue.csv,15,second_review_priority_queue,risk_friction,0.0,,"Hi, I'm honestly pretty frustrated. Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.",,
risk_support_refund_delay_001,data/nlp_research/second_review_template.csv,0,second_review_template,risk_friction,0.0,Explicit frustration plus an unresolved refund delay creates a clear operational friction signal.,"Hi, I'm honestly pretty frustrated. Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.",,
risk_support_deflection_001,data/nlp_research/second_review_template.csv,1,second_review_template,risk_friction,0.0,The response deflects ownership instead of answering the customer's timing question.,Refund timing sits with another team,,
risk_support_escalation_001,data/nlp_research/second_review_template.csv,2,second_review_template,risk_friction,0.0,The customer explicitly rejects the answer and threatens escalation and a charge dispute.,"That still doesn't answer the question. I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",,
risk_sales_pricing_objection_001,data/nlp_research/second_review_template.csv,3,second_review_template,risk_friction,0.0,The buyer raises a pricing objection and competitor comparison in the same turn.,"My main concern is price. The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",,
risk_account_unresolved_001,data/nlp_research/second_review_template.csv,4,second_review_template,risk_friction,0.0,"The account context is still carrying unresolved launch issues, which is a direct friction signal.",we're still dealing with two unresolved onboarding issues from the launch.,,
risk_account_vendor_risk_001,data/nlp_research/second_review_template.csv,5,second_review_template,risk_friction,0.0,The customer explicitly names downgrade and competitive-switch risk.,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,
risk_support_billing_delay_001,data/nlp_research/second_review_template.csv,6,second_review_template,risk_friction,0.0,The customer describes an unresolved billing error with no confirmed posting date.,I'm frustrated that invoice 8842 still shows the wrong total and nobody has confirmed when the credit will post. Please send the update to [EMAIL] or call [PHONE].,,
risk_support_help_center_001,data/nlp_research/second_review_template.csv,7,second_review_template,risk_friction,0.0,The agent deflects to documentation and keeps ownership vague.,"Billing is still reviewing it, so please check the help center article for now while we wait for their response.",,
risk_support_dispute_001,data/nlp_research/second_review_template.csv,8,second_review_template,risk_friction,0.0,"The customer describes a failed resolution, duplicate charge, and escalation threat.","That does not solve it. The failed resolution has been open since Monday, the card ending 1111 was charged twice, and if this slips again we will escalate the dispute.",,
risk_sales_procurement_block_001,data/nlp_research/second_review_template.csv,9,second_review_template,risk_friction,0.0,The buyer explicitly says the deal cannot advance without clearer follow-through.,"That feels vague. Without a concrete next step, security packet, and discount range, procurement will not move this week.",,
risk_account_reduce_seats_001,data/nlp_research/second_review_template.csv,10,second_review_template,risk_friction,0.0,The account is near renewal with unresolved issues and a concrete seat-reduction risk.,"Our renewal is 30 days out, two onboarding issues are still unresolved, and leadership is asking whether we should reduce seats if support does not stabilize.",,
risk_support_anger_seed_001,data/nlp_research/second_review_template.csv,11,second_review_template,risk_friction,0.0,The utterance describes a repeated billing failure and a broken support process.,I'm angry that your team charged the wrong card again and closed the ticket without notice.,,
opp_sales_pilot_interest_001,data/nlp_research/second_review_template.csv,12,second_review_template,opportunity_commitment,0.0,This clause states concrete buyer interest in a pilot timeline.,We're interested in a pilot next month,,
opp_sales_plan_commitment_001,data/nlp_research/second_review_template.csv,13,second_review_template,opportunity_commitment,0.0,The rep makes a dated follow-up commitment tied to the deal process.,"I can send a pilot plan, pricing options, and a proposal by Tuesday",,
opp_sales_security_packet_001,data/nlp_research/second_review_template.csv,14,second_review_template,opportunity_commitment,0.0,The rep offers a concrete artifact that helps the buying process move forward.,I can include the security packet for procurement.,,
opp_sales_procurement_path_001,data/nlp_research/second_review_template.csv,15,second_review_template,opportunity_commitment,0.0,The buyer names a concrete next step if the commercial conditions land.,we can bring procurement in next week.,,
opp_account_recovery_plan_001,data/nlp_research/second_review_template.csv,16,second_review_template,opportunity_commitment,0.0,The account manager takes ownership and gives a dated recovery commitment.,I own the action items and will send a recovery plan by Friday with owners for each open item.,,
opp_account_expand_support_001,data/nlp_research/second_review_template.csv,17,second_review_template,opportunity_commitment,0.0,"Even though it is conditional, this clause names specific expansion upside.",we may add the support team and upgrade to the enterprise package.,,
opp_account_confirm_owners_001,data/nlp_research/second_review_template.csv,18,second_review_template,opportunity_commitment,0.0,The account manager gives concrete ownership and meeting commitments.,I'll confirm owners today and schedule a renewal review next week,,
opp_account_own_recovery_001,data/nlp_research/second_review_template.csv,19,second_review_template,opportunity_commitment,0.0,This clause contains explicit ownership language.,I own the recovery plan,,
opp_account_named_owners_001,data/nlp_research/second_review_template.csv,20,second_review_template,opportunity_commitment,0.0,This clause contains dated follow-through and explicit ownership structure.,will send named owners this afternoon with a renewal review for next Tuesday.,,
opp_account_expand_realistic_001,data/nlp_research/second_review_template.csv,21,second_review_template,opportunity_commitment,0.0,The customer names a specific expansion path if the recovery lands.,we may still expand analytics seats later this quarter.,,
opp_support_resolution_seed_001,data/nlp_research/second_review_template.csv,22,second_review_template,opportunity_commitment,0.0,The utterance confirms a completed resolution and positive follow-through.,"Thanks, the replacement order arrived this morning and I'm happy with how quickly your team solved it.",,
opp_account_followthrough_seed_001,data/nlp_research/second_review_template.csv,23,second_review_template,opportunity_commitment,0.0,The customer acknowledges that the recovery plan is actionable and acceptable.,Thank you for the recovery plan. We appreciate the follow-through and that works for our renewal review.,,
opp_sales_security_review_path_001,data/nlp_research/second_review_template.csv,24,second_review_template,opportunity_commitment,0.0,"This clause suggests positive comparative fit, which supports forward motion without standing alone as a close signal.",the onboarding looks lighter than what we've seen before.,,
unc_support_waiting_update_001,data/nlp_research/second_review_template.csv,25,second_review_template,uncertainty_hedging,0.0,"The response defers timing and ownership, but the defining cue is uncertainty rather than direct confrontation.",We are still looking into it and someone will reach out later once billing has an update.,,
unc_sales_security_review_001,data/nlp_research/second_review_template.csv,26,second_review_template,uncertainty_hedging,0.0,The buyer interest is clearly contingent on future checks and onboarding confidence.,if the security review goes well and the onboarding looks lighter than what we've seen before.,,
unc_sales_discount_signoff_001,data/nlp_research/second_review_template.csv,27,second_review_template,uncertainty_hedging,0.0,The next step depends on commercial and security contingencies.,If the discount works and security signs off,,
unc_account_rollout_condition_001,data/nlp_research/second_review_template.csv,28,second_review_template,uncertainty_hedging,0.0,The customer frames expansion upside as conditional on future stability.,If the rollout stabilizes this quarter,,
unc_account_expansion_realistic_001,data/nlp_research/second_review_template.csv,29,second_review_template,uncertainty_hedging,0.0,This clause explicitly defers certainty about expansion viability.,so we can decide whether expansion is still realistic.,,
unc_sales_unknown_after_pilot_001,data/nlp_research/second_review_template.csv,30,second_review_template,uncertainty_hedging,0.0,The buyer explicitly states uncertainty about post-pilot rollout.,I still do not know what happens after the pilot.,,
unc_sales_probably_001,data/nlp_research/second_review_template.csv,31,second_review_template,uncertainty_hedging,0.0,The rep uses explicitly hedged pricing language.,We can probably work something out on pricing,,
unc_sales_details_later_001,data/nlp_research/second_review_template.csv,32,second_review_template,uncertainty_hedging,0.0,The rep defers specifics to a later internal regrouping step.,and I can send more details later once I regroup with the team.,,
unc_account_if_recovery_lands_001,data/nlp_research/second_review_template.csv,33,second_review_template,uncertainty_hedging,0.0,The customer explicitly conditions expansion on future execution and technical outcomes.,If the recovery plan lands and the integrations are fixed,,
unc_support_confusion_seed_001,data/nlp_research/second_review_template.csv,34,second_review_template,uncertainty_hedging,0.0,The utterance expresses concrete ambiguity about the current billing state.,I'm confused about which invoice version is final because the portal and the email summary do not match.,,
unc_sales_confusion_seed_001,data/nlp_research/second_review_template.csv,35,second_review_template,uncertainty_hedging,0.0,The buyer explicitly asks for clarification because the commercial terms are unclear.,Can you explain what this new implementation fee covers? I don't understand the difference between the two quotes.,,
unc_support_concern_seed_001,data/nlp_research/second_review_template.csv,36,second_review_template,uncertainty_hedging,0.0,The speaker highlights an unconfirmed rollback plan and asks for follow-up.,I'm concerned the rollback plan still hasn't been confirmed. Please send the update to [EMAIL] when you have it.,,
neut_sales_opening_full_001,data/nlp_research/second_review_template.csv,37,second_review_template,neutral,0.0,"This opening turn is mostly procedural and does not yet signal friction, uncertainty, or a commitment outcome.","Thanks for making time. I can walk through the pilot scope, rollout plan, and how teams usually evaluate the workflow.",,
neut_sales_opening_thanks_001,data/nlp_research/second_review_template.csv,38,second_review_template,neutral,0.0,This is a conversational opener without a clear directional signal.,Thanks for making time.,,
neut_sales_status_full_001,data/nlp_research/second_review_template.csv,39,second_review_template,neutral,0.0,The utterance is primarily a procedural status update rather than a directional judgment.,"For reference, the current status is that procurement is scheduled for next Tuesday and the legal review is still open.",,
neut_sales_status_procurement_001,data/nlp_research/second_review_template.csv,40,second_review_template,neutral,0.0,This clause is a plain process update without clear friction or commitment strength on its own.,the current status is that procurement is scheduled for next Tuesday,,
neut_account_status_full_001,data/nlp_research/second_review_template.csv,41,second_review_template,neutral,0.0,This is an operational scheduling update rather than a risk or opportunity signal.,Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder.,,
neut_account_status_intro_001,data/nlp_research/second_review_template.csv,42,second_review_template,neutral,0.0,This intro clause is a context-setting status marker rather than a business signal.,Sharing the update from finance:,,
neut_account_status_meeting_001,data/nlp_research/second_review_template.csv,43,second_review_template,neutral,0.0,This is a scheduling fact without directional review meaning on its own.,the meeting starts at 09:00 CET,,
neut_account_status_agenda_001,data/nlp_research/second_review_template.csv,44,second_review_template,neutral,0.0,This is a purely operational document-reference clause.,the agenda is attached in the renewal folder.,,
neut_account_review_schedule_001,data/nlp_research/second_review_template.csv,45,second_review_template,neutral,0.0,This isolated scheduling clause is useful as a neutral procedural example.,with a renewal review for next Tuesday.,,
neut_sales_acknowledgement_001,data/nlp_research/second_review_template.csv,46,second_review_template,neutral,0.0,This acknowledgement alone does not carry a directional signal.,Understood.,,
neut_sales_legal_status_001,data/nlp_research/second_review_template.csv,47,second_review_template,neutral,0.0,This clause states process status without enough context to assign friction or commitment on its own.,the legal review is still open.,,
neut_account_status_agenda_001,data/nlp_research/signal_error_analysis.csv,0,sample_emotion_cases,,0.0,Neutral attachment reference clause.,the agenda is attached in the renewal folder.,,
opp_sales_security_review_path_001,data/nlp_research/signal_error_analysis.csv,1,sample_sales,,0.0,Clause split from a buyer-interest turn; labeled conservatively as weak opportunity.,the onboarding looks lighter than what we've seen before.,,
neut_account_status_meeting_001,data/nlp_research/signal_error_analysis.csv,2,sample_emotion_cases,,0.0,Neutral schedule clause.,the meeting starts at 09:00 CET,,
neut_sales_status_procurement_001,data/nlp_research/signal_error_analysis.csv,3,sample_emotion_cases,,0.0,Clause split from a neutral operational update.,the current status is that procurement is scheduled for next Tuesday,,
risk_support_deflection_001,data/nlp_research/signal_error_analysis.csv,4,sample_support,,0.0,Clause split from an agent deflection turn.,Refund timing sits with another team,,
unc_account_rollout_condition_001,data/nlp_research/signal_error_analysis.csv,5,sample_account_management,,0.0,Condition clause from an expansion turn.,If the rollout stabilizes this quarter,,
unc_sales_probably_001,data/nlp_research/signal_error_analysis.csv,6,sales_calls_realistic,,0.0,Clause split from a vague rep response.,We can probably work something out on pricing,,
neut_account_status_full_001,data/nlp_research/signal_error_analysis.csv,7,sample_emotion_cases,,0.0,Emotion benchmark neutral case reused as a process-update label.,Sharing the update from finance: the meeting starts at 09:00 CET and the agenda is attached in the renewal folder.,,
unc_support_confusion_seed_001,data/nlp_research/signal_error_analysis.csv,8,sample_emotion_cases,,0.0,Emotion benchmark confusion case reused as an ambiguity label.,I'm confused about which invoice version is final because the portal and the email summary do not match.,,
opp_account_own_recovery_001,data/nlp_research/signal_error_analysis.csv,9,account_management_realistic,,0.0,Short ownership clause from the realistic account-management fixture.,I own the recovery plan,,
unc_sales_discount_signoff_001,data/nlp_research/signal_error_analysis.csv,10,sample_sales,,0.0,Conditional clause from a next-step turn.,If the discount works and security signs off,,
opp_sales_procurement_path_001,data/nlp_research/signal_error_analysis.csv,11,sample_sales,,0.0,Clause split from a buyer next-step turn.,we can bring procurement in next week.,,
risk_account_unresolved_001,data/nlp_research/signal_error_analysis.csv,12,sample_account_management,,0.0,Clause split from a renewal-risk turn.,we're still dealing with two unresolved onboarding issues from the launch.,,
risk_account_vendor_risk_001,data/nlp_research/signal_error_analysis.csv,13,sample_account_management,,0.0,Full churn-pressure turn from the account-management sample.,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,
opp_account_recovery_plan_001,data/nlp_research/signal_error_analysis.csv,14,sample_account_management,,0.0,Full owner-commitment turn from the account-management sample.,I own the action items and will send a recovery plan by Friday with owners for each open item.,,
risk_support_refund_delay_001,data/nlp_research/signal_error_analysis.csv,15,sample_support,,0.0,Full customer turn from the synthetic support sample.,"Hi, I'm honestly pretty frustrated. Ticket 78421 has been open for 11 days and the refund still hasn't posted to our card.",,
candidate_0070,data/nlp_research/signal_label_candidates.jsonl,0,sample_sales,risk_friction,0.9,expensive; cost; seat cost; intercom; zendesk,"The seat cost feels expensive versus Zendesk, and the team is also comparing you to Intercom.",,candidate_0070
candidate_0071,data/nlp_research/signal_label_candidates.jsonl,1,sample_sales,risk_friction,0.9,expensive; cost; seat cost; zendesk,The seat cost feels expensive versus Zendesk,,candidate_0071
candidate_0222,data/nlp_research/signal_label_candidates.jsonl,2,sales_demo_output,risk_friction,0.9,expensive; cost; seat cost; zendesk,"The seat cost feels expensive versus Zendesk, and the team is also comparing yo...",,
candidate_0008,data/nlp_research/signal_label_candidates.jsonl,3,sample_emotion_cases,risk_friction,0.9,ridiculous; unacceptable; pricing,This pricing change is ridiculous and it feels unacceptable to spring it on us a day before signature.,,
candidate_0033,data/nlp_research/signal_label_candidates.jsonl,4,sales_calls_realistic,risk_friction,0.9,price; intercom; zendesk,"We're interested, but the enterprise price is higher than Zendesk and Intercom, and I still do not know what happens after the pilot.",,candidate_0033
candidate_0034,data/nlp_research/signal_label_candidates.jsonl,5,sales_calls_realistic,risk_friction,0.9,price; intercom; zendesk,but the enterprise price is higher than Zendesk and Intercom,,candidate_0034
candidate_0054,data/nlp_research/signal_label_candidates.jsonl,6,sample_account_management,risk_friction,0.9,renewal; still dealing with; unresolved,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from the launch.",,candidate_0054
candidate_0059,data/nlp_research/signal_label_candidates.jsonl,7,sample_account_management,risk_friction,0.9,cut seats; look at another vendor; renewal,"But if these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,candidate_0059
candidate_0061,data/nlp_research/signal_label_candidates.jsonl,8,sample_account_management,risk_friction,0.9,again; downgrade; switch,"Okay, but if this slips again finance will ask whether we should downgrade or switch.",,candidate_0061
candidate_0062,data/nlp_research/signal_label_candidates.jsonl,9,sample_account_management,risk_friction,0.9,again; downgrade; switch,but if this slips again finance will ask whether we should downgrade or switch.,,candidate_0062
candidate_0087,data/nlp_research/signal_label_candidates.jsonl,10,sample_support,risk_friction,0.9,escalate; manager; unresolved,"I need a real date, not a FAQ, and if this is still unresolved today I'll escalate it to your manager and dispute the charge.",,
candidate_0089,data/nlp_research/signal_label_candidates.jsonl,11,sample_support,risk_friction,0.9,escalate; manager; unresolved,and if this is still unresolved today I'll escalate it to your manager and dispute the charge.,,candidate_0089
candidate_0093,data/nlp_research/signal_label_candidates.jsonl,12,account_management_demo_output,risk_friction,0.9,cut seats; look at another vendor; renewal,"...tay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,
candidate_0096,data/nlp_research/signal_label_candidates.jsonl,13,account_management_demo_output,risk_friction,0.9,renewal; still dealing with; unresolved,"Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues from t...",,
candidate_0098,data/nlp_research/signal_label_candidates.jsonl,14,account_management_demo_output,risk_friction,0.9,cut seats; look at another vendor; renewal,"...f these issues stay open into renewal, we may cut seats, delay the renewal, or look at another vendor.",,
candidate_0123,data/nlp_research/signal_label_candidates.jsonl,15,buyer_one_pager,risk_friction,0.9,concern; renewal; unresolved,"Account management: churn risk, renewal concern, unresolved issues, commitment clarity, expansion opportunity",,
candidate_0148,data/nlp_research/signal_label_candidates.jsonl,16,demo_report,risk_friction,0.9,escalate; manager; unresolved,"""...if this is still unresolved today I'll escalate it to your manager and dispute the charge.""",,
candidate_0152,data/nlp_research/signal_label_candidates.jsonl,17,demo_report,risk_friction,0.9,pricing; intercom; zendesk,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom, and signals procurement involvement if the next step goes well.",,
candidate_0153,data/nlp_research/signal_label_candidates.jsonl,18,demo_report,risk_friction,0.9,pricing; intercom; zendesk,"A prospect expresses interest in a pilot, raises pricing concerns, compares the product to Zendesk and Intercom",,
candidate_0165,data/nlp_research/signal_label_candidates.jsonl,19,demo_report,risk_friction,0.9,renewal; still dealing with; unresolved,"""Our renewal is in about 45 days, and we're still dealing with two unresolved onboarding issues...""",,
candidate_0167,data/nlp_research/signal_label_candidates.jsonl,20,demo_report,risk_friction,0.9,cut seats; look at another vendor; renewal,"""...we may cut seats, delay the renewal, or look at another vendor.""",,
candidate_0233,data/nlp_research/signal_label_candidates.jsonl,21,support_demo_output,risk_friction,0.9,escalate; manager; unresolved,...s still unresolved today I'll escalate it to your manager and dispute the charge.,,
candidate_0010,data/nlp_research/signal_label_candidates.jsonl,22,sample_emotion_cases,risk_friction,0.6,still waiting; waiting on,We're still waiting on the onboarding fix and nothing has changed since last week's review.,,
candidate_0017,data/nlp_research/signal_label_candidates.jsonl,23,sample_emotion_cases,risk_friction,0.6,legal; still open,"For reference, the current status is that procurement is scheduled for next Tuesday and the legal review is still open.",,
candidate_0021,data/nlp_research/signal_label_candidates.jsonl,24,sample_emotion_cases,risk_friction,0.6,worried; renewal,We're worried the migration might slip into quarter close and could impact the renewal if the issue remains open.,,
candidate_0026,data/nlp_research/signal_label_candidates.jsonl,25,account_management_realistic,risk_friction,0.6,renewal; unresolved,"Our renewal is 30 days out, two onboarding issues are still unresolved, and leadership is asking whether we should reduce seats if support does not stabilize.",,risk_account_reduce_seats_001
candidate_0027,data/nlp_research/signal_label_candidates.jsonl,26,account_management_realistic,risk_friction,0.6,renewal; unresolved,"Our renewal is 30 days out, two onboarding issues are still unresolved",,candidate_0027
candidate_0031,data/nlp_research/signal_label_candidates.jsonl,27,account_management_realistic,risk_friction,0.6,renewal; unresolved,"Realistic synthetic account-management conversation with renewal risk, unresolved issues, and conditional expansion upside.",,
candidate_0032,data/nlp_research/signal_label_candidates.jsonl,28,account_management_realistic,risk_friction,0.6,renewal; unresolved,"Realistic synthetic account-management conversation with renewal risk, unresolved issues",,
candidate_0040,data/nlp_research/signal_label_candidates.jsonl,29,sales_calls_realistic,risk_friction,0.6,pricing; competitor,"Realistic synthetic sales call with pricing objection, competitor pressure, and weak next-step clarity.",,
candidate_0041,data/nlp_research/signal_label_candidates.jsonl,30,sales_calls_realistic,risk_friction,0.6,pricing; competitor,"Realistic synthetic sales call with pricing objection, competitor pressure",,
candidate_0048,data/nlp_research/signal_label_candidates.jsonl,31,support_tickets_realistic,risk_friction,0.6,again; escalate,"The failed resolution has been open since Monday, the card ending 1111 was charged twice, and if this slips again we will escalate the dispute.",,
candidate_0050,data/nlp_research/signal_label_candidates.jsonl,32,support_tickets_realistic,risk_friction,0.6,again; escalate,and if this slips again we will escalate the dispute.,,candidate_0050
candidate_0056,data/nlp_research/signal_label_candidates.jsonl,33,sample_account_management,risk_friction,0.6,still dealing with; unresolved,and we're still dealing with two unresolved onboarding issues from the launch.,,candidate_0056
candidate_0063,data/nlp_research/signal_label_candidates.jsonl,34,sample_account_management,risk_friction,0.6,renewal; unresolved,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure, and expansion upside.",,
candidate_0064,data/nlp_research/signal_label_candidates.jsonl,35,sample_account_management,risk_friction,0.6,renewal; unresolved,"Tiny deterministic account-management example with renewal risk, unresolved issues, churn pressure",,
candidate_0069,data/nlp_research/signal_label_candidates.jsonl,36,sample_sales,risk_friction,0.6,concern; price,My main concern is price.,,
candidate_0078,data/nlp_research/signal_label_candidates.jsonl,37,sample_sales,risk_friction,0.6,pricing; competitor,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions, and a concrete next step.",,
candidate_0079,data/nlp_research/signal_label_candidates.jsonl,38,sample_sales,risk_friction,0.6,pricing; competitor,"Tiny deterministic sales example with buyer intent, pricing pressure, competitor mentions",,
candidate_0083,data/nlp_research/signal_label_candidates.jsonl,39,sample_support,risk_friction,0.6,another team; please refer to,"Refund timing sits with another team, so please refer to the billing FAQ for now while we look into it on our side.",,
candidate_0095,data/nlp_research/signal_label_candidates.jsonl,40,account_management_demo_output,risk_friction,0.6,downgrade; switch,...ce will ask whether we should downgrade or switch.,,
