case_id,ticker,fiscal_period,event_identity_status,transcript_status,audio_status,video_status,slides_status,official_ir_candidate,sec_candidate,manual_local_registered,permitted_ingest_available,rights_status,blocked_reason_code,manual_action,provenance_complete
irsec_crm_2026_q2,CRM,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2022_q1,CVS,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2022_q2,CVS,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2022_q3,CVS,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2022_q4,CVS,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2023_q1,CVS,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2023_q2,CVS,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2023_q3,CVS,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2023_q4,CVS,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2024_q1,CVS,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2024_q2,CVS,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2024_q3,CVS,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2024_q4,CVS,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2025_q1,CVS,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2025_q2,CVS,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2025_q3,CVS,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2025_q4,CVS,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2026_q1,CVS,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_cvs_2026_q2,CVS,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2022_q1,DE,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2022_q2,DE,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2022_q3,DE,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2022_q4,DE,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2023_q1,DE,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2023_q2,DE,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2023_q3,DE,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2023_q4,DE,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2024_q1,DE,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2024_q2,DE,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2024_q3,DE,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2024_q4,DE,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2025_q1,DE,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2025_q2,DE,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2025_q3,DE,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2025_q4,DE,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2026_q1,DE,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_de_2026_q2,DE,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2022_q1,DIS,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2022_q2,DIS,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2022_q3,DIS,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2022_q4,DIS,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2023_q1,DIS,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2023_q2,DIS,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2023_q3,DIS,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2023_q4,DIS,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2024_q1,DIS,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2024_q2,DIS,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2024_q3,DIS,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2024_q4,DIS,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2025_q1,DIS,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2025_q2,DIS,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2025_q3,DIS,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2025_q4,DIS,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2026_q1,DIS,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_dis_2026_q2,DIS,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2022_q1,GE,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2022_q2,GE,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2022_q3,GE,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2022_q4,GE,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2023_q1,GE,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2023_q2,GE,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2023_q3,GE,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2023_q4,GE,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2024_q1,GE,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2024_q2,GE,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2024_q3,GE,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2024_q4,GE,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2025_q1,GE,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2025_q2,GE,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2025_q3,GE,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2025_q4,GE,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2026_q1,GE,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_ge_2026_q2,GE,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2022_q1,GS,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2022_q2,GS,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2022_q3,GS,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2022_q4,GS,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2023_q1,GS,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2023_q2,GS,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2023_q3,GS,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2023_q4,GS,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2024_q1,GS,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2024_q2,GS,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2024_q3,GS,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2024_q4,GS,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2025_q1,GS,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2025_q2,GS,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2025_q3,GS,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2025_q4,GS,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2026_q1,GS,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_gs_2026_q2,GS,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2022_q1,HD,2022_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2022_q2,HD,2022_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2022_q3,HD,2022_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2022_q4,HD,2022_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2023_q1,HD,2023_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2023_q2,HD,2023_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2023_q3,HD,2023_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2023_q4,HD,2023_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2024_q1,HD,2024_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2024_q2,HD,2024_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2024_q3,HD,2024_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2024_q4,HD,2024_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2025_q1,HD,2025_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2025_q2,HD,2025_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2025_q3,HD,2025_Q3,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2025_q4,HD,2025_Q4,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2026_q1,HD,2026_Q1,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
irsec_hd_2026_q2,HD,2026_Q2,source_candidate_found,official_ir_candidate_rights_pending,not_collected_metadata_only,not_collected_metadata_only,official_ir_candidate_rights_pending,True,True,False,False,metadata_only,sec_metadata_only,optional later SEC metadata fetch after enabling policy,False
